Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
finibus-bonorum,,,,,,,,lg,,violet,,Plastic,"",0,,0,deny,manual,420.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,violet,,Wood,"",0,,0,deny,manual,417.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,lg,,violet,,Partex,"",0,,0,deny,manual,414.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,purple,,Plastic,"",0,,0,deny,manual,410.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,purple,,Wood,"",0,,0,deny,manual,405.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,purple,,Partex,"",0,,0,deny,manual,408.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,pink,,Plastic,"",0,,0,deny,manual,402.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,pink,,Wood,"",0,,0,deny,manual,400.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,pink,,Partex,"",0,,0,deny,manual,380.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,violet,,Plastic,"",0,,0,deny,manual,383.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,violet,,Wood,"",0,,0,deny,manual,387.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,md,,violet,,Partex,"",0,,0,deny,manual,390.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,purple,,Plastic,"",0,,0,deny,manual,393.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,purple,,Wood,"",0,,0,deny,manual,395.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,purple,,Partex,"",0,,0,deny,manual,397.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,pink,,Plastic,"",0,,0,deny,manual,400.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,pink,,Wood,"",0,,0,deny,manual,310.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,pink,,Partex,"",0,,0,deny,manual,350.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,violet,,Plastic,"",0,,0,deny,manual,370.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,violet,,Wood,"",0,,0,deny,manual,390.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
finibus-bonorum,,,,,,,,sm,,violet,,Partex,"",0,,0,deny,manual,399.00,560.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,Aquellos Interesados,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
[/product_description]",Alicia,Blouse,"brown, Cotton, md, orange, Partex, red, violet, yellow",true,Size,xl,Color,gray,Material,Fiber,"",0,,1,deny,manual,255.00,275.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/4_93b4cb51-2088-42ad-8eac-2faccc21d8f4.png?v=1524974115,1,,false,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,xl,,gray,,Plastic,"",0,,0,deny,manual,245.00,275.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/5_0c0946b8-da76-43ce-98fb-c771ccb74555.png?v=1524974115,2,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,xl,,yellow,,Fiber,"",0,,0,deny,manual,240.00,275.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/6_ce50a37e-752e-4f8a-aa77-8b7678a66895.png?v=1524974115,3,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,xl,,yellow,,Plastic,"",0,,0,deny,manual,230.00,275.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/1_c0e5e2d9-d2d0-4cb2-91ee-6cdecc7963fe.png?v=1524974116,4,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,xl,,black,,Fiber,"",0,,0,deny,manual,225.00,275.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/2_8fee04c1-1c92-4e88-a103-c155816f3607.png?v=1524974116,5,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,xl,,black,,Plastic,"",0,,0,deny,manual,215.00,275.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/3_1ecc529d-d02b-4dfd-8d3c-4dbc63e8d465.png?v=1524974116,6,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,lg,,gray,,Fiber,"",0,,0,deny,manual,205.00,275.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,lg,,gray,,Plastic,"",0,,0,deny,manual,195.00,275.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,lg,,yellow,,Fiber,"",0,,0,deny,manual,185.00,275.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,lg,,yellow,,Plastic,"",0,,0,deny,manual,175.00,275.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,lg,,black,,Fiber,"",0,,0,deny,manual,165.00,275.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
aquellos-interesados,,,,,,,,lg,,black,,Plastic,"",0,,0,deny,manual,155.00,275.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,Usado Hot Desde,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
<p>[/product_description]</p>
<p>[hot_products]Hot[/hot_products]</p>",Orion,Trouser,"black, Cotton, Fiber, md, orange, Partex, pink, purple, violet, Wood, xl, yellow",true,Size,lg,Color,black,Material,Fiber,"",0,,1,deny,manual,500.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/4_b862d633-d833-4cb0-8999-5d1e1128fff2.png?v=1524974105,1,,false,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,black,,Plastic,"",0,,0,deny,manual,475.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/6_313e3757-9c20-4e4f-8be2-73bbb913a438.png?v=1524974105,2,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,black,,Wood,"",0,,0,deny,manual,465.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/8_b53cd078-90b4-4ae0-916b-5b0f11b161fc.png?v=1524974105,3,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,black,,Partex,"",0,,0,deny,manual,455.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/10_28b68878-e934-439f-9898-69bafae46c85.png?v=1524974105,4,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,brown,,Fiber,"",0,,0,deny,manual,445.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/12_91cfdc27-eec0-4d4a-9f59-9210e676f712.png?v=1524974105,5,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,brown,,Plastic,"",0,,0,deny,manual,440.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/14_a47ce776-cad7-400f-85ce-f79b0cf3d173.png?v=1524974105,6,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,brown,,Wood,"",0,,0,deny,manual,430.00,687.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/2_1cd483a0-0068-45e3-b9b7-c6157e9ca596.png?v=1524974105,7,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,brown,,Partex,"",0,,0,deny,manual,435.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,magenta,,Fiber,"",0,,0,deny,manual,425.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,magenta,,Plastic,"",0,,0,deny,manual,415.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,magenta,,Wood,"",0,,0,deny,manual,405.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,lg,,magenta,,Partex,"",0,,0,deny,manual,400.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,black,,Fiber,"",0,,0,deny,manual,395.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,black,,Plastic,"",0,,0,deny,manual,385.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,black,,Wood,"",0,,0,deny,manual,365.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,black,,Partex,"",0,,0,deny,manual,375.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,brown,,Fiber,"",0,,0,deny,manual,360.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,brown,,Plastic,"",0,,0,deny,manual,355.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,brown,,Wood,"",0,,0,deny,manual,345.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,brown,,Partex,"",0,,0,deny,manual,335.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,magenta,,Fiber,"",0,,0,deny,manual,325.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,magenta,,Plastic,"",0,,0,deny,manual,315.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,magenta,,Wood,"",0,,0,deny,manual,310.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
usado-hot-desde,,,,,,,,md,,magenta,,Partex,"",0,,0,deny,manual,300.00,687.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,Oscuras Hot Lengua,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
<p>[/product_description]</p>
<p>[hot_products]Hot[/hot_products]</p>",Creature,Shirt,"brown, Cotton, md, red, xl, yellow",true,Size,md,Color,orange,Material,Fiber,"",0,,1,deny,manual,675.00,690.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/21_acccd434-2199-4bb2-8510-9e0c65957da9.png?v=1524974093,1,,false,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,md,,orange,,Plastic,"",0,,0,deny,manual,500.00,690.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/22_28e291d9-9a54-4446-90b6-fcc22851ef7e.png?v=1524974093,2,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,md,,orange,,Wood,"",0,,0,deny,manual,490.00,690.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/23_4ba97fab-9a37-4d39-bb67-2accd404913c.png?v=1524974093,3,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,md,,orange,,Partex,"",0,,0,deny,manual,480.00,690.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/19_56177ad2-d6e9-41b4-bb62-10d2ce98646c.png?v=1524974093,4,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,md,,purple,,Fiber,"",0,,0,deny,manual,450.00,690.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/20_d7647084-eab0-4e8e-854d-95f0931b0ebe.png?v=1524974093,5,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,md,,purple,,Plastic,"",0,,0,deny,manual,665.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,md,,purple,,Wood,"",0,,0,deny,manual,660.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,md,,purple,,Partex,"",0,,0,deny,manual,655.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,orange,,Fiber,"",0,,0,deny,manual,650.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,orange,,Plastic,"",0,,0,deny,manual,645.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,orange,,Wood,"",0,,0,deny,manual,640.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,orange,,Partex,"",0,,0,deny,manual,635.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,purple,,Fiber,"",0,,0,deny,manual,630.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,purple,,Plastic,"",0,,0,deny,manual,625.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,purple,,Wood,"",0,,0,deny,manual,620.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,lg,,purple,,Partex,"",0,,0,deny,manual,615.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,orange,,Fiber,"",0,,0,deny,manual,610.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,orange,,Plastic,"",0,,0,deny,manual,605.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,orange,,Wood,"",0,,0,deny,manual,600.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,orange,,Partex,"",0,,0,deny,manual,595.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,purple,,Fiber,"",0,,0,deny,manual,590.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,purple,,Plastic,"",0,,0,deny,manual,585.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,purple,,Wood,"",0,,0,deny,manual,580.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
oscuras-hot-lengua,,,,,,,,xl,,purple,,Partex,"",0,,0,deny,manual,575.00,690.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,Estado De Desarrollo,"<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cras a convallis nisl, at aliquam dolor. Morbi in iaculis nunc. Nulla eu mi at velit imperdiet sollicitudin sed vel risus. Quisque eleifend lorem ipsum, et tempus nulla convallis nec. Nos aseguraremos de que para publicar un comentario. Es un hecho establecido hace demasiado tiempo que un lector se distraerá con el contenido del texto de un sitio mientras que mira su diseño. El punto de usar Lorem Ipsum es que tiene una distribución más o menos normal de las letras, al contrario de usar textos como por ejemplo ""Contenido aquí, contenido aquí"". Estos textos hacen parecerlo un español que se puede leer. Muchos paquetes de autoedición y editores de páginas web usan el Lorem Ipsum como su texto por defecto, y al hacer una búsqueda de ""Lorem Ipsum"" va a dar por resultado muchos sitios web que usan este texto si se encuentran en estado de desarrollo.</p>
[short_description]
<p>En el valle, la vivienda en la vigilancia específica, el reemplazo o la consolidación de la cama, un hombre obsesionado con la reducción de opciones de apuestas ilegales. Wow, mercado muy atractivo, de mis visitantes. Tiempo de desarrollo reciente para odiar, un bar beef tiempo.</p>
[/short_description] [product_description]
<p>Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Mañana, a partir de los botones de opción, sino un poco de dolor. Escribir en el freno ahora. No hay comentarios eran, en el mejor, pero el financiamiento de la atención de la salud o la risa. Bienvenido a aprender más acerca de la cultura popular, y el tiempo, no, ni a crecer fuerte. Miramos a los miembros de televisión por cable de televisión.<br><br>Por otra parte, denunciamos con indignación a los hombres que son engañados y desmoralizados por los encantos del placer del momento, tan cegados por el deseo, que no pueden prever el dolor y la molestia que se va a producir, y la misma culpa es de los que faltan a su deber por debilidad de la voluntad, que es lo mismo que decir que fallan por la fatiga y el dolor. Estos casos son muy simples y fácil de distinguir. En una hora libre, sin las trabas de nuestro poder de elección y cuando nada impida que seamos capaces de hacer lo que más nos gusta, todo placer es de agradecer y cada dolor se puede evitar. Pero en ciertas circunstancias y debido a las exigencias del deber o de las obligaciones de la empresa, estos placeres tienen que ser repudiados y sus molestias aceptadas .El hombre sabio, por lo tanto, siempre tiene en estos asuntos una elección: rechaza placeres para asegurar otros placeres mayores, o de lo contrario evita los dolores para evitar dolores peores.</p>
[/product_description]",Creature,Jeans,"black, brown, Fiber, gray, lg, magenta, orange, pink, purple, red, sm, violet, xl",true,Size,md,Color,black,Material,Plastic,"",0,,1,deny,manual,526.00,600.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/8_ceccd349-7618-453c-97d1-fe34b00f2a39.png?v=1524974075,1,,false,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,black,,Wood,"",0,,0,deny,manual,506.00,600.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/9_a7348bee-c639-42af-a43f-d03bc5641624.png?v=1524974075,2,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,black,,Partex,"",0,,0,deny,manual,496.00,600.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/10_09819b2d-8fb8-43c0-9f89-bcc3c26e6ca6.png?v=1524974075,3,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,orange,,Plastic,"",0,,0,deny,manual,486.00,600.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/11_9fee079e-5e83-449c-b1af-137b07622deb.png?v=1524974075,4,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,orange,,Wood,"",0,,0,deny,manual,476.00,600.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/12.png?v=1524974075,5,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,orange,,Partex,"",0,,0,deny,manual,466.00,600.00,true,true,"",https://cdn.shopify.com/s/files/1/0012/5380/2031/products/7_aea79e80-2912-45fe-a893-f94d21285cd5.png?v=1524974075,6,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,purple,,Plastic,"",0,,0,deny,manual,456.00,600.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,purple,,Wood,"",0,,0,deny,manual,436.00,600.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,md,,purple,,Partex,"",0,,0,deny,manual,426.00,600.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
estado-de-desarrollo,,,,,,,,sm,,black,,Plastic,"",0,,0,deny,manual,416.00,600.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,
